"","EphysProp","GeneSymbol","GeneName","GeneEntrezID","DiscProbeID","DiscCorr","DiscUncorrPval","DiscFDR","AIBSCorr","AIBSUncorrPval","AIBSFDR","AIBSMeanExpr (log2 TPM+1)","AIBSConsistent"
"479","Cm","Krtcap2","keratinocyte associated protein 2","66059","1417058_a_at",-0.65,0.000789866209444898,0.0360660943770264,0.44,0.15,0.355450169258373,7.71,-1
"480","Cm","Gkap1","G kinase anchoring protein 1","56278","1417594_at",-0.65,0.000858232251790122,0.0365020475967365,-0.34,0.29,0.507086999078847,2.83,1
"481","Cm","Slc9a3r2","solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 2","65962","1439368_a_at",-0.65,0.000840686359296015,0.0365020475967365,-0.55,0.07,0.251055343594871,3.06,1
"482","Cm","Shd","src homology 2 domain-containing transforming protein D","20420","1417486_at",-0.64,0.000894259517960136,0.0365020475967365,-0.09,0.78,0.887600344577762,3.56,1
"483","Cm","Txnl1","thioredoxin-like 1","53382","1435235_at",-0.64,0.000894259517960136,0.0365020475967365,-0.31,0.32,0.535828375984377,5.53,1
"484","Cm","Fuca1","fucosidase, alpha-L- 1, tissue","71665","1416109_at",-0.64,0.00107273746501607,0.0418834018949754,-0.1,0.77,0.876869358961364,4.36,1
"485","Cm","Lrrc3b","leucine rich repeat containing 3B","218763","1451245_at",-0.64,0.00107273746501607,0.0418834018949754,0.31,0.33,0.545408082856049,4.64,-1
"486","Cm","Cds2","CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2","110911","1438957_x_at",-0.63,0.00120783656681229,0.0445741330272917,-0.07,0.83,0.917608756404064,5.3,1
"487","Cm","Reep5","receptor accessory protein 5","13476","1419398_a_at",-0.63,0.00135713690378487,0.0477834279746971,-0.48,0.12,0.315844469142846,7.27,1
"488","Cm","Snrnp48","small nuclear ribonucleoprotein 48 (U11/U12)","67797","1425319_s_at",-0.63,0.00135713690378487,0.0477834279746971,-0.2,0.54,0.725229798553902,3.79,1
"489","Cm","Rcan3","regulator of calcineurin 3","53902","1434027_at",-0.62,0.0014651525606583,0.0493390124801681,-0.73,0.01,0.129016811294548,1.8,1
"490","Cm","Npc2","Niemann-Pick type C2","67963","1416901_at",-0.62,0.0014932699529944,0.0496650525107027,-0.42,0.18,0.380601985651496,3.48,1
"491","Cm","Gria2","glutamate receptor, ionotropic, AMPA2 (alpha 2)","14800","1421970_a_at",0.62,0.0014651525606583,0.0493390124801681,0.23,0.47,0.66470248411211,8.95,1
"492","Cm","Abr","active BCR-related gene","109934","1433477_at",0.63,0.00113858431481849,0.0432020583679016,-0.13,0.68,0.823278959902729,5.08,-1
"493","Cm","Kcnma1","potassium large conductance calcium-activated channel, subfamily M, alpha member 1","16531","1424848_at",0.63,0.00113858431481849,0.0432020583679016,0.64,0.03,0.179096991844033,5.97,1
"494","Cm","Vopp1","vesicular, overexpressed in cancer, prosurvival protein 1","232023","1451127_at",0.63,0.00118436532617657,0.0443150026211066,0.61,0.04,0.194606590073093,5.03,1
"495","Cm","Tspan14","tetraspanin 14","52588","1423924_s_at",0.63,0.00125596742070163,0.045724003126624,0.44,0.15,0.355450169258373,3.94,1
"496","Cm","Hspa4","heat shock protein 4","15525","1416146_at",0.63,0.00138348455160593,0.0477834279746971,-0.33,0.3,0.51787743890412,4.23,-1
"497","Cm","Rap2b","RAP2B, member of RAS oncogene family","74012","1439548_at",0.63,0.00138348455160593,0.0477834279746971,0.61,0.04,0.194606590073093,4.9,1
"498","Cm","Mapk1","mitogen-activated protein kinase 1","26413","1426585_s_at",0.64,0.000912749975045622,0.0367007228772076,0.38,0.22,0.426735944224098,6.47,1
"499","Cm","Celf1","CUGBP, Elav-like family member 1","13046","1427413_a_at",0.65,0.000696017457764617,0.0340922005675978,0.59,0.05,0.206326588737875,5.18,1
"500","Cm","Nop58","NOP58 ribonucleoprotein","55989","1450986_at",0.65,0.000741681202034234,0.0356801635407183,-0.89,0,0.0216064358847222,6.23,-1
"501","Cm","Matr3","matrin 3","17184","1450874_at",0.65,0.000773517451523938,0.0359285519725084,-0.19,0.56,0.7361055576611,9.01,-1
"502","Cm","Ctnnb1","catenin (cadherin associated protein), beta 1","12387","1450008_a_at",0.65,0.000823446323092514,0.0365020475967365,0.41,0.19,0.398598078988109,6.34,1
"503","Cm","Dhx40","DEAH (Asp-Glu-Ala-His) box polypeptide 40","67487","1428267_at",0.65,0.000876088465965169,0.0365020475967365,-0.2,0.54,0.725229798553902,3.14,-1
"504","Cm","Prkcg","protein kinase C, gamma","18752","1455758_at",0.65,0.000876088465965169,0.0365020475967365,0.37,0.24,0.447084217961588,5.74,1
"505","Cm","Btbd10","BTB (POZ) domain containing 10","68815","1438578_a_at",0.66,0.000560630257699068,0.0316968592282761,0.51,0.09,0.286224941525104,7.37,1
"506","Cm","Cyfip2","cytoplasmic FMR1 interacting protein 2","76884","1449273_at",0.66,0.000611817624302282,0.0316968592282761,0.58,0.05,0.215406100251709,7.12,1
"507","Cm","Epha7","Eph receptor A7","13841","1452380_at",0.66,0.000598662929693055,0.0316968592282761,0.77,0.01,0.114265289675548,6.15,1
"508","Cm","Slk","STE20-like kinase","20874","1433999_at",0.66,0.000598662929693055,0.0316968592282761,0.46,0.13,0.333689967990151,3.16,1
"509","Cm","Ppil4","peptidylprolyl isomerase (cyclophilin)-like 4","67418","1424043_at",0.66,0.000652764992234848,0.0331801677185034,0.18,0.57,0.745075560480148,6.57,1
"510","Cm","Secisbp2l","SECIS binding protein 2-like","70354","1450642_at",0.66,0.000666921192530876,0.0332719572718181,0.56,0.06,0.234448747507627,4.42,1
"511","Cm","Atf6","activating transcription factor 6","226641","1435444_at",0.67,0.000490685621934829,0.0307238109386947,0.19,0.56,0.7361055576611,3.84,1
"512","Cm","Ddx6","DEAD (Asp-Glu-Ala-Asp) box polypeptide 6","13209","1424598_at",0.67,0.000490685621934829,0.0307238109386947,-0.09,0.78,0.887600344577762,4.26,-1
"513","Cm","Efnb2","ephrin B2","13642","1419639_at",0.67,0.000490685621934829,0.0307238109386947,0.56,0.06,0.234448747507627,4.24,1
"514","Cm","Grasp","GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein","56149","1460206_at",0.67,0.000458588757205322,0.0307238109386947,0.62,0.04,0.19132092484782,1.84,1
"515","Cm","Pfkl","phosphofructokinase, liver, B-type","18641","1439148_a_at",0.67,0.000469083540086675,0.0307238109386947,0.45,0.14,0.341869491646067,5.98,1
"516","Cm","Ppp2r5a","protein phosphatase 2, regulatory subunit B', alpha","226849","1423911_at",0.67,0.000536431927345088,0.0314162524406014,0.87,0,0.054737268055283,3.64,1
"517","Cm","Kalrn","kalirin, RhoGEF kinase","545156","1436066_at",0.68,0.000372760421260384,0.0278949048576521,0.66,0.02,0.164505155194713,4.9,1
"518","Cm","Stmn4","stathmin-like 4","56471","1418105_at",0.68,0.00040905073400346,0.0289995441422453,0.84,0,0.0883008652656488,7.02,1
"519","Cm","Pum1","pumilio RNA-binding family member 1","80912","1423117_at",0.69,0.000241225109832616,0.0246771388891181,0.39,0.21,0.418322066444466,5.5,1
"520","Cm","Arhgap20","Rho GTPase activating protein 20","244867","1427522_at",0.69,0.000293755701730372,0.0255283180794071,0.5,0.1,0.297588440618581,4.02,1
"521","Cm","Ier5","immediate early response 5","15939","1417612_at",0.69,0.000293755701730372,0.0255283180794071,0.63,0.03,0.182211683349861,3.13,1
"522","Cm","Samd8","sterile alpha motif domain containing 8","67630","1434402_at",0.69,0.000286702492201232,0.0255283180794071,0.75,0.01,0.126270638610462,5.67,1
"523","Cm","Camk2b","calcium/calmodulin-dependent protein kinase II, beta","12323","1448676_at",0.71,0.000151287701038962,0.0203784533299481,0.66,0.02,0.164505155194713,6.5,1
"524","Cm","Map2k1","mitogen-activated protein kinase kinase 1","26395","1416351_at",0.71,0.000139493869128416,0.0203784533299481,0.52,0.09,0.278632397753163,6.06,1
"525","Cm","Fbxw7","F-box and WD-40 domain protein 7","50754","1424986_s_at",0.71,0.000163912014285263,0.0210275698325951,0.58,0.05,0.215406100251709,7.98,1
"526","Cm","Rasl11b","RAS-like, family 11, member B","68939","1423854_a_at",0.72,9.69186551751977e-05,0.0153587562965872,0.62,0.03,0.187993163674805,4.4,1
"527","Cm","Lmo7","LIM domain only 7","380928","1455056_at",0.74,4.96927489646807e-05,0.00956230469363214,0.54,0.07,0.258273443273599,3.07,1
"528","Cm","Baiap2","brain-specific angiogenesis inhibitor 1-associated protein 2","108100","1435128_at",0.75,4.36664689689195e-05,0.0090490359540207,0.45,0.15,0.348906347852133,6.57,1
"529","Cm","Cap2","CAP, adenylate cyclase-associated protein, 2 (yeast)","67252","1450910_at",0.76,2.81680670685497e-05,0.00654726744356749,0.5,0.1,0.290650194321844,6.75,1
"530","Cm","Itpka","inositol 1,4,5-trisphosphate 3-kinase A","228550","1424037_at",0.76,2.91637748043095e-05,0.00654726744356749,0.57,0.06,0.228812475820388,4.02,1
"531","Cm","Chn1","chimerin 1","108699","1420545_a_at",0.77,2.12023535105833e-05,0.00571191403575115,0.5,0.1,0.290650194321844,9.92,1
"532","Cm","Gucy1b3","guanylate cyclase 1, soluble, beta 3","54195","1420872_at",0.77,1.97153157538449e-05,0.00571191403575115,0.16,0.62,0.780744067236178,7.17,1
"533","Cm","Hpca","hippocalcin","15444","1450930_at",0.77,1.46448883129067e-05,0.00571191403575115,0.64,0.03,0.17597318756095,8.44,1
"534","Cm","Klf16","Kruppel-like factor 16","118445","1416350_at",0.77,1.90066437046143e-05,0.00571191403575115,0,1,1,2.3,0
"535","Cm","Ubr3","ubiquitin protein ligase E3 component n-recognin 3","68795","1460455_at",0.77,1.83204453282307e-05,0.00571191403575115,0.52,0.08,0.271890918368685,4.69,1
"536","Cm","Pip4k2c","phosphatidylinositol-5-phosphate 4-kinase, type II, gamma","117150","1416387_at",0.78,1.30679352792761e-05,0.00571191403575115,0.59,0.05,0.206326588737875,4.07,1
"537","Cm","Synrg","synergin, gamma","217030","1457695_at",0.78,9.97660240975885e-06,0.00571191403575115,0.2,0.53,0.711357877391947,3.53,1
"538","Cm","Ptk2","PTK2 protein tyrosine kinase 2","14083","1423059_at",0.79,6.75497245512897e-06,0.00571191403575115,0.52,0.09,0.278632397753163,5.47,1
"539","FRmax","Fxyd6","FXYD domain-containing ion transport regulator 6","59095","1417343_at",-0.79,3.01469685441288e-05,0.0162431866515766,0.25,0.43,0.611787681712954,7.04,-1
"540","FRmax","Sh3gl3","SH3-domain GRB2-like 3","20408","1432103_a_at",-0.79,2.82962059282421e-05,0.0162431866515766,0.15,0.64,0.769228353243382,3.45,-1
"541","FRmax","Crk","v-crk sarcoma virus CT10 oncogene homolog (avian)","12928","1416201_at",-0.78,3.62272951138244e-05,0.0162660555061071,-0.63,0.03,0.137704239384076,5.27,1
"542","FRmax","Tppp3","tubulin polymerization-promoting protein family member 3","67971","1416713_at",-0.77,7.73503884382544e-05,0.0287257268983603,-0.01,0.99,0.995452937062766,2.85,1
"543","FRmax","Tagln3","transgelin 3","56370","1450683_at",-0.76,8.53028267211887e-05,0.0287257268983603,-0.52,0.09,0.233847129345228,10.48,1
"544","FRmax","Arpc5","actin related protein 2/3 complex, subunit 5","67771","1448129_at",-0.75,0.000118231855803975,0.030282086726826,-0.71,0.01,0.0989512747512477,6.73,1
"545","FRmax","Lypd1","Ly6/Plaur domain containing 1","72585","1431569_a_at",-0.75,0.000141066454443018,0.0316694190224576,-0.09,0.78,0.867505163773567,2.46,1
"546","FRmax","Rpl8","ribosomal protein L8","26961","1417762_a_at",-0.73,0.000290861931496355,0.0460904458405369,0.76,0.01,0.0870633170327839,8.9,-1
"547","FRmax","Rps6","ribosomal protein S6","20104","1416142_at",-0.72,0.000313319315144087,0.0460904458405369,0.55,0.07,0.20136247174443,9.12,-1
"548","FRmax","Abr","active BCR-related gene","109934","1433477_at",0.72,0.000325062535623683,0.0460904458405369,-0.17,0.59,0.732288961851276,5.08,-1
"549","FRmax","Coro2b","coronin, actin binding protein, 2B","235431","1434326_x_at",0.72,0.000313319315144087,0.0460904458405369,-0.21,0.51,0.676938458199703,3.77,-1
"550","FRmax","Ank1","ankyrin 1, erythroid","11733","1419421_at",0.72,0.00036245048644831,0.0464972195472261,0.62,0.04,0.147125209685406,0.74,1
"551","FRmax","Limch1","LIM and calponin homology domains 1","77569","1435321_at",0.72,0.00034961958122555,0.0464972195472261,0.52,0.08,0.227286034164,3.48,1
"552","FRmax","Pacsin2","protein kinase C and casein kinase substrate in neurons 2","23970","1417810_a_at",0.74,0.000167245009578007,0.0321827182716537,0.1,0.75,0.846428204550946,5.1,1
"553","FRmax","Nek7","NIMA (never in mitosis gene a)-related expressed kinase 7","59125","1448474_at",0.74,0.000181703344604816,0.0326339206910249,0.68,0.02,0.108958821103097,3.09,1
"554","FRmax","Cyth3","cytohesin 3","19159","1418758_a_at",0.75,0.000123646233851183,0.030282086726826,0.1,0.75,0.846428204550946,3.47,1
"555","FRmax","Spns2","spinster homolog 2","216892","1451601_a_at",0.75,0.000123646233851183,0.030282086726826,0.15,0.64,0.769228353243382,2.49,1
"556","FRmax","Polrmt","polymerase (RNA) mitochondrial (DNA directed)","216151","1437377_a_at",0.75,0.000153715193595483,0.0318545178112485,-0.03,0.92,0.949376123481541,2.27,-1
"557","FRmax","Sema7a","sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A","20361","1459903_at",0.79,2.32327864904603e-05,0.0162431866515766,-0.71,0.01,0.0975547389067609,2.07,-1
"558","FRmax","Hs3st1","heparan sulfate (glucosamine) 3-O-sulfotransferase 1","15476","1423450_a_at",0.85,0,0,-0.13,0.68,0.803248789845868,5.74,-1
"559","FRmax","Scn1a","sodium channel, voltage-gated, type I, alpha","20265","1450121_at",0.86,0,0,0.36,0.25,0.433202039508504,6.25,1
"560","Rheo","Nkain1","Na+/K+ transporting ATPase interacting 1","67149","1449553_at",-0.84,2.04985684751964e-06,0.00277843576932909,-0.48,0.12,0.50027384282773,1.33,1
"561","Rheo","Bex4","brain expressed gene 4","406217","1428209_at",-0.78,1.16475583608288e-05,0.00627570444481456,-0.27,0.4,0.721923830117265,6.08,1
"562","Rheo","Bex1","brain expressed gene 1","19716","1448595_a_at",-0.77,2.04470268791784e-05,0.00918071506875109,0.08,0.82,0.931523328703947,7.82,-1
"563","Rheo","Pdcl3","phosducin-like 3","68833","1424002_at",-0.74,5.46613592639132e-05,0.0189954325787825,0.14,0.67,0.864528405704849,6.09,-1
"564","Rheo","Rpl37a","ribosomal protein L37a","19981","1416217_a_at",-0.72,0.000128485211516412,0.0330613129219197,-0.5,0.1,0.466416796352541,8.56,1
"565","Rheo","Plin2","perilipin 2","11520","1448318_at",-0.71,0.000139493869128416,0.0330613129219197,0.02,0.96,0.983087477697899,1.72,-1
"566","Rheo","Tpm4","tropomyosin 4","326618","1433883_at",-0.71,0.00014726642726913,0.0330613129219197,-0.59,0.05,0.397036732275874,3.91,1
"567","Rheo","Anxa6","annexin A6","11749","1415818_at",0.69,0.000241225109832616,0.0455369813447133,-0.4,0.2,0.586190017492454,6.7,-1
"568","Rheo","Itpr1","inositol 1,4,5-trisphosphate receptor 1","16438","1460203_at",0.69,0.00025354666673003,0.0455369813447133,0.08,0.8,0.925473757381982,4.86,1
"569","Rheo","Kcna1","potassium voltage-gated channel, shaker-related subfamily, member 1","16485","1417416_at",0.69,0.000293755701730372,0.0494611162788513,0.66,0.02,0.339993042252864,5.14,1
"570","Rheo","Arap2","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2","212285","1452291_at",0.71,0.000177414182071404,0.0367656774231047,-0.43,0.17,0.549506235101243,5.23,-1
"571","Rheo","Ckmt1","creatine kinase, mitochondrial 1, ubiquitous","12716","1417089_a_at",0.73,8.62717645828536e-05,0.0258240148651342,0.24,0.44,0.748702204884835,8.9,1
"572","Rheo","Atp2a2","ATPase, Ca++ transporting, cardiac muscle, slow twitch 2","11938","1452363_a_at",0.74,5.64081145620862e-05,0.0189954325787825,0.05,0.89,0.960412426780918,7.49,1
"573","Rheo","Hrh3","histamine receptor H3","99296","1448807_at",0.79,7.59239065645012e-06,0.00574911429534467,-0.13,0.7,0.880326923026372,2.52,-1
"574","Rheo","Kcnab2","potassium voltage-gated channel, shaker-related subfamily, beta member 2","16498","1416956_at",0.79,8.53617564267953e-06,0.00574911429534467,0.5,0.1,0.47603653552214,4.35,1
"575","Rin","Atp2a2","ATPase, Ca++ transporting, cardiac muscle, slow twitch 2","11938","1452363_a_at",-0.75,3.21613228583967e-07,0.000411970339632931,-0.57,0.06,0.94742727176162,7.49,1
"576","Rin","Cap2","CAP, adenylate cyclase-associated protein, 2 (yeast)","67252","1450910_at",-0.69,7.65623740366948e-06,0.00357834309070458,-0.53,0.08,0.94742727176162,6.75,1
"577","Rin","Itpr1","inositol 1,4,5-trisphosphate receptor 1","16438","1460203_at",-0.68,9.59779540853551e-06,0.00357834309070458,-0.75,0.01,0.794452767924154,4.86,1
"578","Rin","Pip4k2c","phosphatidylinositol-5-phosphate 4-kinase, type II, gamma","117150","1416387_at",-0.67,1.21274123549146e-05,0.00363013876490443,-0.22,0.48,0.94742727176162,4.07,1
"579","Rin","Kcnab2","potassium voltage-gated channel, shaker-related subfamily, beta member 2","16498","1416956_at",-0.66,2.21412241965134e-05,0.0048669479153782,-0.35,0.27,0.94742727176162,4.35,1
"580","Rin","Pttg1","pituitary tumor-transforming gene 1","30939","1424105_a_at",-0.65,3.51620407560251e-05,0.00560373869197024,-0.38,0.22,0.94742727176162,7.43,1
"581","Rin","Thy1","thymus cell antigen 1, theta","21838","1423135_at",-0.65,3.15081975930289e-05,0.00560373869197024,-0.35,0.27,0.94742727176162,6.49,1
"582","Rin","Atf6","activating transcription factor 6","226641","1435444_at",-0.64,4.00132347957368e-05,0.00569844862020239,-0.48,0.12,0.94742727176162,3.84,1
"583","Rin","Arhgap20","Rho GTPase activating protein 20","244867","1427522_at",-0.63,5.62424929833362e-05,0.00658770765639599,-0.45,0.15,0.94742727176162,4.02,1
"584","Rin","Osbpl6","oxysterol binding protein-like 6","99031","1456495_s_at",-0.63,6.5698086861963e-05,0.00702765380530966,-0.24,0.46,0.94742727176162,3.92,1
"585","Rin","Arap2","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2","212285","1452291_at",-0.63,7.73667240460705e-05,0.00748281177096463,-0.59,0.05,0.94742727176162,5.23,1
"586","Rin","Ckmt1","creatine kinase, mitochondrial 1, ubiquitous","12716","1417089_a_at",-0.62,8.23622205941016e-05,0.00764983436766459,0.05,0.89,0.985534707241311,8.9,-1
"587","Rin","Gabra1","gamma-aminobutyric acid (GABA) A receptor, subunit alpha 1","14394","1436889_at",-0.62,9.086662946001e-05,0.00764983436766459,-0.25,0.43,0.94742727176162,8.47,1
"588","Rin","Got1","glutamic-oxaloacetic transaminase 1, soluble","14718","1450970_at",-0.62,8.80995262028085e-05,0.00764983436766459,-0.18,0.57,0.94742727176162,9.87,1
"589","Rin","Lmo7","LIM domain only 7","380928","1455056_at",-0.62,9.086662946001e-05,0.00764983436766459,-0.23,0.47,0.94742727176162,3.07,1
"590","Rin","Chn1","chimerin 1","108699","1420545_a_at",-0.62,9.91357962898398e-05,0.0078550539766126,-0.56,0.06,0.94742727176162,9.92,1
"591","Rin","Kcna1","potassium voltage-gated channel, shaker-related subfamily, member 1","16485","1417416_at",-0.62,9.86312898428455e-05,0.0078550539766126,-0.01,0.97,0.993229068826961,5.14,1
"592","Rin","Cacnb4","calcium channel, voltage-dependent, beta 4 subunit","12298","1436912_at",-0.61,0.000115390828465821,0.00888179691105487,-0.3,0.34,0.94742727176162,6.89,1
"593","Rin","Large","like-glycosyltransferase","16795","1417435_at",-0.61,0.000147129902000537,0.00978685315892527,0.14,0.67,0.963744479005795,5.39,-1
"594","Rin","Abhd6","abhydrolase domain containing 6","66082","1419103_a_at",-0.6,0.000156767596194473,0.00978685315892527,-0.03,0.94,0.989412236397824,7.2,1
"595","Rin","Rasl11b","RAS-like, family 11, member B","68939","1423854_a_at",-0.6,0.000159844669262328,0.00978685315892527,-0.19,0.56,0.94742727176162,4.4,1
"596","Rin","Sec14l1","SEC14-like 1 (S. cerevisiae)","74136","1453412_a_at",-0.6,0.000156006661466348,0.00978685315892527,-0.29,0.35,0.94742727176162,4.95,1
"597","Rin","Ttc39b","tetratricopeptide repeat domain 39B","69863","1452008_at",-0.6,0.000164561688071843,0.00985175972590099,-0.61,0.04,0.94742727176162,4.17,1
"598","Rin","Hrh3","histamine receptor H3","99296","1448807_at",-0.6,0.000179469279601449,0.00986714773972048,0.1,0.77,0.982197710037791,2.52,-1
"599","Rin","Mfsd4","major facilitator superfamily domain containing 4","213006","1455531_at",-0.6,0.000169402887022193,0.00986714773972048,-0.31,0.32,0.94742727176162,5.34,1
"600","Rin","Synrg","synergin, gamma","217030","1457695_at",-0.59,0.00022635642342541,0.0112926704575565,0.21,0.51,0.94742727176162,3.53,-1
"601","Rin","Gmpr","guanosine monophosphate reductase","66355","1448530_at",-0.59,0.000247295664537603,0.0120074134634704,-0.66,0.02,0.897794127198968,5.71,1
"602","Rin","Ptk2","PTK2 protein tyrosine kinase 2","14083","1423059_at",-0.59,0.000272434858549589,0.0128761317356595,-0.24,0.46,0.94742727176162,5.47,1
"603","Rin","Calm1","calmodulin 1","12313","1417366_s_at",-0.58,0.000283888851124026,0.0129626536428496,-0.07,0.83,0.983100357710828,11.15,1
"604","Rin","Scn8a","sodium channel, voltage-gated, type VIII, alpha","20273","1423515_at",-0.58,0.000283888851124026,0.0129626536428496,-0.42,0.18,0.94742727176162,5.51,1
"605","Rin","Kcnab1","potassium voltage-gated channel, shaker-related subfamily, beta member 1","16497","1448468_a_at",-0.58,0.000295770088295682,0.0131815990452308,0.43,0.17,0.94742727176162,6.57,-1
"606","Rin","Abr","active BCR-related gene","109934","1433477_at",-0.58,0.000346298482386255,0.0141985487269083,-0.12,0.72,0.968230426935452,5.08,1
"607","Rin","Adcy9","adenylate cyclase 9","11515","1419811_at",-0.58,0.000343216610687139,0.0141985487269083,-0.38,0.23,0.94742727176162,3.05,1
"608","Rin","Cck","cholecystokinin","12424","1419473_a_at",-0.58,0.000347848632507775,0.0141985487269083,-0.24,0.44,0.94742727176162,5.6,1
"609","Rin","Usp2","ubiquitin specific peptidase 2","53376","1417168_a_at",-0.58,0.000337125991082892,0.0141985487269083,-0.38,0.23,0.94742727176162,5.03,1
"610","Rin","Plcb1","phospholipase C, beta 1","18795","1425600_a_at",-0.57,0.000385249040239208,0.0152626605059474,-0.28,0.38,0.94742727176162,5.92,1
"611","Rin","Hlf","hepatic leukemia factor","217082","1434736_at",-0.57,0.000392106345523742,0.0153091955774052,-0.35,0.27,0.94742727176162,5.46,1
"612","Rin","Ar","androgen receptor","11835","1422982_at",-0.57,0.000449036287946844,0.0157787573900116,0.1,0.77,0.982197710037791,1.87,-1
"613","Rin","Atp1b1","ATPase, Na+/K+ transporting, beta 1 polypeptide","11931","1418453_a_at",-0.57,0.000450988982565292,0.0157787573900116,0.13,0.68,0.967139546032704,8.84,-1
"614","Rin","Iars","isoleucine-tRNA synthetase","105148","1452154_at",-0.57,0.000470934517688422,0.0162043353009846,-0.01,0.99,0.997922876476466,5.56,1
"615","Rin","Gng13","guanine nucleotide binding protein (G protein), gamma 13","64337","1419414_at",-0.57,0.000487450557137541,0.0162122444559079,-0.36,0.26,0.94742727176162,5.53,1
"616","Rin","Alas1","aminolevulinic acid synthase 1","11655","1424126_at",-0.56,0.000500172750780218,0.0162833015137348,-0.43,0.17,0.94742727176162,6.23,1
"617","Rin","Epha7","Eph receptor A7","13841","1452380_at",-0.56,0.000517593456826732,0.0162833015137348,-0.09,0.78,0.983100357710828,6.15,1
"618","Rin","Synj2","synaptojanin 2","20975","1452344_at",-0.56,0.000528752635831531,0.016373098861266,-0.34,0.28,0.94742727176162,3.94,1
"619","Rin","Pfkl","phosphofructokinase, liver, B-type","18641","1439148_a_at",-0.56,0.000580427940830016,0.0171832183801765,-0.19,0.56,0.94742727176162,5.98,1
"620","Rin","Efr3a","EFR3 homolog A (S. cerevisiae)","76740","1416131_s_at",-0.56,0.000620770754989433,0.0176037517257003,-0.33,0.3,0.94742727176162,5.8,1
"621","Rin","Hpca","hippocalcin","15444","1450930_at",-0.56,0.00063123630884012,0.0177140689168259,-0.3,0.34,0.94742727176162,8.44,1
"622","Rin","Anxa6","annexin A6","11749","1415818_at",-0.55,0.000706056133113706,0.0194093390062074,-0.39,0.21,0.94742727176162,6.7,1
"623","Rin","Slk","STE20-like kinase","20874","1433999_at",-0.55,0.000750922674032835,0.0204341988267117,-0.28,0.38,0.94742727176162,3.16,1
"624","Rin","Chm","choroidermia","12662","1448712_at",-0.55,0.000788610590033991,0.0212451692955157,-0.2,0.53,0.94742727176162,5.45,1
"625","Rin","Itpka","inositol 1,4,5-trisphosphate 3-kinase A","228550","1424037_at",-0.54,0.000897399679501348,0.0234717935589964,-0.26,0.42,0.94742727176162,4.02,1
"626","Rin","Pls3","plastin 3 (T-isoform)","102866","1423725_at",-0.54,0.000979670273141191,0.0244373307022442,0.08,0.8,0.983100357710828,7.48,-1
"627","Rin","Prkcg","protein kinase C, gamma","18752","1455758_at",-0.54,0.000975791348616671,0.0244373307022442,-0.18,0.57,0.94742727176162,5.74,1
"628","Rin","Sort1","sortilin 1","20661","1423362_at",-0.54,0.000968074070951532,0.0244373307022442,-0.29,0.37,0.94742727176162,5.22,1
"629","Rin","Dgkz","diacylglycerol kinase zeta","104418","1452169_a_at",-0.54,0.00101119387662391,0.0249922596662828,-0.34,0.29,0.94742727176162,4.97,1
"630","Rin","Kalrn","kalirin, RhoGEF kinase","545156","1436066_at",-0.54,0.00104772269980484,0.0252506803481703,-0.22,0.5,0.94742727176162,4.9,1
"631","Rin","Slc6a17","solute carrier family 6 (neurotransmitter transporter), member 17","229706","1436137_at",-0.54,0.00106851431317424,0.0252506803481703,-0.1,0.77,0.982197710037791,5.11,1
"632","Rin","Atp6v1g2","ATPase, H+ transporting, lysosomal V1 subunit G2","66237","1417799_at",-0.53,0.00120106150984159,0.027655211175327,-0.18,0.57,0.94742727176162,10.42,1
"633","Rin","Celf1","CUGBP, Elav-like family member 1","13046","1427413_a_at",-0.52,0.00144328407765715,0.0321339446711436,-0.22,0.48,0.94742727176162,5.18,1
"634","Rin","Nefl","neurofilament, light polypeptide","18039","1426255_at",-0.52,0.00144328407765715,0.0321339446711436,-0.62,0.04,0.94742727176162,6.69,1
"635","Rin","Cyfip2","cytoplasmic FMR1 interacting protein 2","76884","1449273_at",-0.52,0.00151015310906202,0.0328672064861907,-0.36,0.26,0.94742727176162,7.12,1
"636","Rin","Gucy1b3","guanylate cyclase 1, soluble, beta 3","54195","1420872_at",-0.52,0.00156793602279469,0.0328672064861907,-0.23,0.47,0.94742727176162,7.17,1
"637","Rin","Msrb2","methionine sulfoxide reductase B2","76467","1424433_at",-0.52,0.00149882319942699,0.0328672064861907,-0.51,0.09,0.94742727176162,5.78,1
"638","Rin","Nefm","neurofilament, medium polypeptide","18040","1422520_at",-0.52,0.00153303833923174,0.0328672064861907,-0.59,0.05,0.94742727176162,5.04,1
"639","Rin","Wasl","Wiskott-Aldrich syndrome-like (human)","73178","1426777_a_at",-0.52,0.00165208294125737,0.0339654594791851,0.05,0.89,0.985534707241311,5.38,-1
"640","Rin","Ccsap","centriole, cilia and spindle associated protein","73420","1451483_s_at",-0.52,0.00174660275079093,0.0351145359002297,-0.43,0.17,0.94742727176162,4.12,1
"641","Rin","Kcnb1","potassium voltage gated channel, Shab-related subfamily, member 1","16500","1423180_at",-0.52,0.00181889190858077,0.0362969985312341,-0.2,0.53,0.94742727176162,4.85,1
